id,title,poster_url,year,duration,age_rating,star_rating,num_ratings,description,preprocessed_description
6377,Only God Forgives,"https://m.media-amazon.com/images/M/MV5BMzE5NzcxMTk5NF5BMl5BanBnXkFtZTcwNjE2MDg2OQ@@._V1_QL75_UX280_CR0,1,280,414_.jpg",2013,1h 30m,R,5.7,119K,"Julian, a drug-smuggler thriving in Bangkok's criminal underworld, sees his life get even more complicated when his mother compels him to find and kill whoever is responsible for his brother's recent death.","Julian , drug - smuggler thriving Bangkok criminal underworld , sees life complicated mother compels find kill responsible brother recent death ."
6378,Bloodshot,"https://m.media-amazon.com/images/M/MV5BYjA5YjA2YjUtMGRlNi00ZTU4LThhZmMtNDc0OTg4ZWExZjI3XkEyXkFqcGdeQXVyNjUyNjI3NzU@._V1_QL75_UY414_CR26,0,280,414_.jpg",2020,1h 49m,PG-13,5.7,85K,"Ray Garrison, a slain soldier, is re-animated with superpowers.","Ray Garrison , slain soldier , - animated superpowers ."
6379,Journey 2: The Mysterious Island,"https://m.media-amazon.com/images/M/MV5BMjA5MTE1MjQyNV5BMl5BanBnXkFtZTcwODI4NDMwNw@@._V1_QL75_UX280_CR0,0,280,414_.jpg",2012,1h 34m,PG,5.7,113K,"Sean Anderson partners with his mom's husband on a mission to find his grandfather, who is thought to be missing on a mythical island.","Sean Anderson partners mom husband mission find grandfather , thought missing mythical island ."
6380,101 Dalmatians,"https://m.media-amazon.com/images/M/MV5BMGI2NTQ2N2EtNDExMS00OWM2LTkzZWItZGUzY2M2MDFjODk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,0,280,414_.jpg",1996,1h 43m,G,5.7,118K,An evil high-fashion designer plots to steal dalmatian puppies in order to make an extravagant fur coat but creates an extravagant mess instead.,evil high - fashion designer plots steal dalmatian puppies order extravagant fur coat creates extravagant mess instead .
6381,Last Seen Alive,"https://m.media-amazon.com/images/M/MV5BODk4MzkxODgtODEwZi00YTAwLWJjYzUtNjRkYjEzY2ZmNzYxXkEyXkFqcGdeQXVyMDEyNTM2Mg@@._V1_QL75_UY414_CR5,0,280,414_.jpg",2022,1h 35m,R,5.7,31K,Will's soon-to-be ex-wife mysteriously vanishes at a gas station. He delves into the town's criminal underbelly while running from the authorities in a race against time to find her.,soon - - ex - wife mysteriously vanishes gas station . delves town criminal underbelly running authorities race time find .
6382,Jigsaw,"https://m.media-amazon.com/images/M/MV5BNmRiZDM4ZmMtOTVjMi00YTNlLTkyNjMtMjI2OTAxNjgwMWM1XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_QL75_UX280_CR0,9,280,414_.jpg",2017,1h 32m,R,5.7,93K,"Bodies are turning up around the city, each having met a uniquely gruesome demise. As the investigation proceeds, evidence points to one suspect: John Kramer, the man known as Jigsaw, who has been dead for over 10 years.","Bodies turning city , having met uniquely gruesome demise . investigation proceeds , evidence points suspect : John Kramer , man known Jigsaw , dead 10 years ."
6383,Chaos Walking,"https://m.media-amazon.com/images/M/MV5BYTcxYTk3MWQtZThlMS00ZjQ0LTg0NjktNGVkNWM2MTAyYWJmXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX280_CR0,9,280,414_.jpg",2021,1h 49m,PG-13,5.7,57K,Two unlikely companions embark on a perilous adventure through the badlands of an unexplored planet as they try to escape a dangerous and disorienting reality where all thoughts are seen and heard by everyone.,unlikely companions embark perilous adventure badlands unexplored planet try escape dangerous disorienting reality thoughts seen heard .
6384,Deuce Bigalow: Male Gigolo,"https://m.media-amazon.com/images/M/MV5BZWIzMzQxZTUtYTJmYi00ZGNmLWEzMDUtZGM2ZjJiNTU2MTk1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY414_CR0,0,280,414_.jpg",1999,1h 28m,R,5.7,80K,"An average aquarium cleaner house-sits for a gigolo, only to be forced to become one himself.","average aquarium cleaner house - sits gigolo , forced ."
6385,Priest,"https://m.media-amazon.com/images/M/MV5BMTQ1MTAwODc3OV5BMl5BanBnXkFtZTcwNzI0MDQ3NA@@._V1_QL75_UX280_CR0,0,280,414_.jpg",2011,1h 27m,PG-13,5.7,124K,A warrior priest disobeys church law to track down a pack of vampires who have kidnapped his niece.,warrior priest disobeys church law track pack vampires kidnapped niece .
6386,Samaritan,"https://m.media-amazon.com/images/M/MV5BY2M2MjMxNjUtZWU2MS00NTIwLWE0ZDEtOTY3NzY5NGZmY2RmXkEyXkFqcGdeQXVyODk2NDQ3MTA@._V1_QL75_UX280_CR0,0,280,414_.jpg",2022,1h 42m,PG-13,5.7,56K,A young boy learns that a superhero who was thought to have died after an epic battle twenty-five years ago may in fact still be alive.,young boy learns superhero thought died epic battle - years ago fact alive .
6387,Dennis the Menace,"https://m.media-amazon.com/images/M/MV5BOWY1NGQ3YjktMmU0MS00Y2YyLThlOGEtNTNjNDJkNjVjZTM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",1993,1h 34m,PG,5.7,65K,"When his parents must go out of town on business, Dennis stays with Mr. and Mrs. Wilson. He is driving Mr. Wilson crazy, but he is just trying to be helpful, even to the thief who has arrived in town.","parents town business , Dennis stays Mr. Mrs. Wilson . driving Mr. Wilson crazy , trying helpful , thief arrived town ."
6388,Would You Rather,"https://m.media-amazon.com/images/M/MV5BNTI1ODY3MTQwNl5BMl5BanBnXkFtZTcwMjU5MjMxOQ@@._V1_QL75_UX280_CR0,0,280,414_.jpg",2012,1h 33m,Not Rated,5.7,46K,"Desperate to help her ailing brother, a young woman unknowingly agrees to compete in a deadly game of ""Would You Rather,"" hosted by a sadistic aristocrat.","Desperate help ailing brother , young woman unknowingly agrees compete deadly game "" , "" hosted sadistic aristocrat ."
6389,Escape Room: Tournament of Champions,"https://m.media-amazon.com/images/M/MV5BY2U5ZjU0MmUtNzExMS00NGQwLTllZGEtZGE3ZDMwNDUzMjM3XkEyXkFqcGdeQXVyNzYyOTM1ODI@._V1_QL75_UX280_CR0,0,280,414_.jpg",2021,1h 28m,PG-13,5.7,60K,"Six people unwillingly find themselves locked in another series of escape rooms, slowly uncovering what they have in common to survive. Joining forces with two of the original survivors, they soon discover they've all played the game before.","people unwillingly find locked series escape rooms , slowly uncovering common survive . Joining forces original survivors , soon discover played game ."
6390,Strange World,"https://m.media-amazon.com/images/M/MV5BMTE0Y2I1NDUtN2Q1YS00MTdhLTg0OTItZjJhNWJiNTUwYzM5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX280_CR0,0,280,414_.jpg",2022,1h 42m,PG,5.7,46K,The legendary Clades are a family of explorers whose differences threaten to topple their latest and most crucial mission.,legendary Clades family explorers differences threaten topple latest crucial mission .
6391,Valentine's Day,"https://m.media-amazon.com/images/M/MV5BMTk3MTIwNDIxNF5BMl5BanBnXkFtZTcwMDMyMzcwMw@@._V1_QL75_UX280_CR0,17,280,414_.jpg",2010,2h 5m,PG-13,5.7,126K,Intertwining couples and singles in Los Angeles break-up and make-up based on the pressures and expectations of Valentine's Day.,Intertwining couples singles Los Angeles break - - based pressures expectations Valentine Day .
6392,Chicken Little,"https://m.media-amazon.com/images/M/MV5BMTM3MTIzMDQxMV5BMl5BanBnXkFtZTYwNTE0Mjg3._V1_QL75_UX280_CR0,0,280,414_.jpg",2005,1h 21m,G,5.7,101K,"After ruining his reputation with the town, a courageous chicken must come to the rescue of his fellow citizens when aliens start an invasion.","ruining reputation town , courageous chicken come rescue fellow citizens aliens start invasion ."
6393,G.I. Joe: Retaliation,"https://m.media-amazon.com/images/M/MV5BNzk5ODM0OTQ0N15BMl5BanBnXkFtZTcwODg2ODE4OA@@._V1_QL75_UX280_CR0,8,280,414_.jpg",2013,1h 50m,PG-13,5.7,188K,The G.I. Joes are not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.,G.I. Joes not fighting mortal enemy Cobra ; forced contend threats government jeopardize existence .
6394,Cry Macho,"https://m.media-amazon.com/images/M/MV5BOGQ5OTBkNzAtYWQxYy00YjIxLWJkNTAtNTM2NDMxYzdkZDVmXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX280_CR0,0,280,414_.jpg",2021,1h 44m,PG-13,5.7,33K,"A one-time rodeo star and washed-up horse breeder takes a job to bring a man's young son home and away from his alcoholic mom. On their journey, the horseman finds redemption through teaching the boy what it means to be a good man.","- time rodeo star washed - horse breeder takes job bring man young son home away alcoholic mom . journey , horseman finds redemption teaching boy means good man ."
6395,The Darkest Minds,"https://m.media-amazon.com/images/M/MV5BMTUxOGE3OTUtM2I2My00YzE3LTg2NDktZTI3NjE4NDdjMGFiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX280_CR0,0,280,414_.jpg",2018,1h 44m,PG-13,5.7,36K,"After a disease kills 98% of children, the survivors develop powers and are declared a threat. 16-year-old Ruby, escapes the government facility and joins a group of rebel teenagers ready to fight the government forces out to get them.","disease kills 98 % children , survivors develop powers declared threat . 16 - year - old Ruby , escapes government facility joins group rebel teenagers ready fight government forces ."
6396,Buffy the Vampire Slayer,"https://m.media-amazon.com/images/M/MV5BN2NkY2Y5MmMtZjZmNC00YWZmLTkwZTUtMDFiZTQ2MmNjMTMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,1,280,414_.jpg",1992,1h 26m,PG-13,5.7,50K,Flighty teenage girl Buffy Summers learns that she is her generation's destined battler of vampires.,Flighty teenage girl Buffy Summers learns generation destined battler vampires .
6397,The Woman in the Window,"https://m.media-amazon.com/images/M/MV5BYmVlNWJkZWYtYmJkMy00YTZlLTgwODMtZjVmOGMzMmM1ZTk2XkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_QL75_UX280_CR0,0,280,414_.jpg",2021,1h 40m,R,5.7,83K,An agoraphobic woman living alone in New York begins spying on her new neighbors; only to witness a disturbing act of violence.,agoraphobic woman living New York begins spying new neighbors ; witness disturbing act violence .
6398,The Weekend Away,"https://m.media-amazon.com/images/M/MV5BZmYzNTBiZTAtNmJjNi00MTcyLThlZGMtNDA5Y2RkNjM3ODAzXkEyXkFqcGdeQXVyMzg3OTQ5MjU@._V1_QL75_UY414_CR25,0,280,414_.jpg",2022,1h 29m,TV-14,5.7,30K,"A weekend getaway to Croatia that goes awry when a woman is accused of killing her best friend. As she attempts to clear her name and uncover the truth, her efforts unearth a painful secret.","weekend getaway Croatia goes awry woman accused killing best friend . attempts clear uncover truth , efforts unearth painful secret ."
6399,Beethoven,"https://m.media-amazon.com/images/M/MV5BODgwY2MyMTItMzY1OC00YmU3LTlhOWMtYWFkNGJjNzIwOWZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY414_CR0,0,280,414_.jpg",1992,1h 27m,PG,5.7,77K,"A slobbering St. Bernard becomes the center of attention for a loving family, but must contend with a dog-napping veterinarian and his henchmen.","slobbering St. Bernard center attention loving family , contend dog - napping veterinarian henchmen ."
6400,Gamer,"https://m.media-amazon.com/images/M/MV5BMTkzMDU0NTg3MF5BMl5BanBnXkFtZTcwNzU1MjU1Mg@@._V1_QL75_UX280_CR0,0,280,414_.jpg",2009,1h 35m,R,5.7,140K,"In a future mind-controlling game, death row convicts are forced to battle in a 'Doom'-type environment. Convict Kable, controlled by Simon, a skilled teenage gamer, must survive thirty sessions in order to be set free.","future mind - controlling game , death row convicts forced battle ' Doom'-type environment . Convict Kable , controlled Simon , skilled teenage gamer , survive thirty sessions order set free ."
6401,Escape from L.A.,"https://m.media-amazon.com/images/M/MV5BOWUzNTRmNTQtNWMwZS00MTg4LThhMDUtYmQ5OGQ5MmNmYzNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",1996,1h 41m,R,5.7,81K,"Snake Plissken is once again called in by the United States government to recover a potential doomsday device from Los Angeles, now an autonomous island where undesirables are deported.","Snake Plissken called United States government recover potential doomsday device Los Angeles , autonomous island undesirables deported ."
6402,America's Sweethearts,"https://m.media-amazon.com/images/M/MV5BYzNkY2E5MTgtYTE4NC00MjVhLWE5NzEtMjRjZjdiM2ZlOGU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",2001,1h 42m,PG-13,5.7,61K,A movie publicist deals with the messy public split of his movie's co-stars while keeping reporters at bay while a reclusive director holds the film's print hostage.,movie publicist deals messy public split movie co - stars keeping reporters bay reclusive director holds film print hostage .
6403,Cooties,"https://m.media-amazon.com/images/M/MV5BMTk5NzgxNTk3MV5BMl5BanBnXkFtZTgwMjI5MzY3NTE@._V1_QL75_UX280_CR0,0,280,414_.jpg",2014,1h 28m,R,5.7,29K,"A mysterious virus hits an isolated elementary school, transforming the kids into a feral swarm of mass savages. An unlikely hero must lead a motley band of teachers in the fight of their lives.","mysterious virus hits isolated elementary school , transforming kids feral swarm mass savages . unlikely hero lead motley band teachers fight lives ."
